@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature879 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0.003226,0,0.793231,0.846355,0.996992,1
0.08982,0.006024,0,0,0,0,0.208678,0.219600,0.245559,1
0,0,0,0,0,0,0.526875,0.557737,0.650910,1
0,0,0,0,0.02381,0,0.234722,0.234228,0.266154,1
0,0,0,0,0.001208,0,0.428385,0.452447,0.527434,1
0.00534,0,0,0,0.003562,0,0.795345,0.849382,1.000803,1
0,0,0,0,0.006897,0,0.771905,0.822808,0.969133,1
0.0217,0,0,0,0.012681,0,0.138335,0.141027,0.146785,1
0,0,0,0,0.022968,0,0.279127,0.284910,0.322528,1
0.013356,0,0,0,0.004177,0,0.702305,0.749278,0.881234,1
0.037893,0,0,0,0.0037,0,0.590194,0.629752,0.739344,1
0.040695,0,0,0,0.001372,0,0.275132,0.298352,0.341569,1
0,0,0,0,0.012545,0,0.204835,0.205866,0.222684,1
0,0,0,0,0.028249,0,0.621107,0.656007,0.768746,1
0,0,0,0,0.00299,0,0.512185,0.542699,0.633643,1
