@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature33 numeric
@attribute bi_feature10 numeric
@attribute bi_feature316 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.020053,0.004011,0,0,0,0.001339,0,0,0,0.688224,0.744835,0.881168,1
0.013514,0,0,0,0,0,0,0,0,0.204522,0.213892,0.240432,0
0,0.010563,0,0,0.003534,0,0,0,0,0.236685,0.242943,0.267295,0
0,0,0,0,0,0,0,0,0,0.046547,0.060882,0.046192,0
0.010135,0,0,0,0,0,0,0,0,0.038569,0.050797,0.037987,0
0.042636,0,0,0,0,0,0,0,0,0.020211,0.025731,0.017352,0
0,0,0,0,0,0,0,0,0,0.034406,0.044352,0.033614,0
0,0.016447,0,0,0.006601,0.006601,0.0033,0,0,0.225126,0.227636,0.252534,0
0.04,0,0,0,0,0,0,0,0,0.063087,0.055187,0.045923,0
0,0.033962,0,0,0.011364,0.011364,0.011364,0,0,0.375837,0.394006,0.455884,0
0,0.005682,0,0,0,0,0,0,0,0.723151,0.783553,0.927351,0
0.011494,0.045977,0,0,0.011628,0.011628,0.023256,0,0,0.409206,0.428974,0.498432,0
0.003135,0.009404,0,0,0,0.006289,0,0,0,0.228668,0.242359,0.267316,1
0,0,0,0,0,0,0,0,0,0.106297,0.110337,0.112099,0
0.016304,0.008152,0,0,0.002725,0.00545,0,0.002725,0,0.220042,0.235700,0.266847,1
0.008282,0.004141,0,0,0,0,0.002075,0,0,0.632045,0.685231,0.808664,0
0,0,0,0,0,0,0,0,0,0.518947,0.549643,0.645113,0
0.014925,0.004975,0,0,0,0,0,0,0,0.499320,0.536547,0.627362,0
0,0,0,0,0,0,0,0,0,0.153745,0.148144,0.153836,0
0,0.005988,0,0,0.002,0.002,0,0,0,0.489156,0.524198,0.611973,0
0.023897,0.009191,0,0.003683,0.001842,0.001842,0.001842,0,0,0.587610,0.636176,0.749662,1
0,0.027778,0,0,0.014085,0,0.014085,0,0,0.416858,0.435066,0.505365,0
0,0.004098,0,0,0,0,0,0,0,0.210544,0.208895,0.225521,0
0,0.02,0,0,0,0,0,0,0,0.321436,0.331623,0.376514,0
0,0.011152,0,0,0,0.007463,0,0,0,0.331210,0.349653,0.402793,0
0.005362,0.010724,0,0,0,0.005376,0,0,0,0.676480,0.730380,0.862425,0
0,0.012346,0,0,0,0.0125,0,0,0,0.502848,0.531746,0.622332,0
0,0.015326,0,0,0,0,0.007692,0,0,0.232131,0.235648,0.257556,0
0,0.014286,0,0,0,0,0,0,0,0.373935,0.398928,0.457462,1
0.002558,0.023018,0,0,0.002564,0.002564,0.005128,0,0,0.471819,0.506025,0.594152,2
0.001261,0.008827,0,0,0.002525,0.002525,0.002525,0,0,0.728924,0.788634,0.932412,2
0,0.010526,0,0,0,0,0,0,0,0.272782,0.297203,0.340361,0
0,0.003436,0,0,0,0,0,0,0,0.249436,0.263702,0.293581,2
0,0.015625,0,0,0,0,0,0,0,0.377542,0.395378,0.453008,0
0,0.00838,0,0,0,0,0.002801,0,0,0.401167,0.426627,0.494356,0
0.006678,0.003339,0.001672,0,0.001672,0.001672,0,0,0,0.627512,0.677620,0.799807,1
0,0,0,0,0,0,0,0,0,0.551217,0.584625,0.685836,0
0,0.015873,0,0,0,0,0.003984,0,0,0.173316,0.173871,0.184254,1
